,c1,ind,year,emp,wage,cap,indoutpt,n,w,k,ys,rec,yearm1,id,nL1,nL2,wL1,kL1,kL2,ysL1,ysL2,yr1976,yr1977,yr1978,yr1979,yr1980,yr1981,yr1982,yr1983,yr1984
509,509-1,9,1981,1.340000033,33.09280014,0.449099988,98.29660034,0.292669624,3.499315739,-0.800509751,4.58798933,509,1980,73,0.337186277,0.337186277,3.503826141,-0.840951324,-0.759500682,4.690897465,4.701210976,0,0,0,0,0,1,0,0,0
510,510-1,9,1982,1.231999993,34.53879929,0.2139,92.59369659,0.208638862,3.542083263,-1.542246699,4.52822113,510,1981,73,0.292669624,0.337186277,3.499315739,-0.800509751,-0.840951324,4.58798933,4.690897465,0,0,0,0,0,0,1,0,0
511,511-1,9,1983,0.665000021,34.94200134,0.164700001,91.5326004,-0.407968193,3.55368948,-1.803629637,4.516695023,511,1982,73,0.208638862,0.292669624,3.542083263,-1.542246699,-0.800509751,4.52822113,4.58798933,0,0,0,0,0,0,0,1,0
512,512-1,9,1977,3.237999916,22.41040039,0.532100022,104.5512009,1.174955845,3.109525204,-0.630923808,4.6496768,512,1983,74,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0
513,513-1,9,1978,3.345999956,21.33989906,0.574599981,107.5437012,1.207765579,3.060578585,-0.554081142,4.677897453,513,1977,74,1.174955845,NA,3.109525204,-0.630923808,NA,4.6496768,NA,0,0,1,0,0,0,0,0,0
514,514-1,9,1979,3.306999922,22.13240051,0.609899998,110.0803986,1.196041465,3.097042561,-0.494460285,4.701210976,514,1978,74,1.207765579,1.174955845,3.060578585,-0.554081142,-0.630923808,4.677897453,4.6496768,0,0,0,1,0,0,0,0,0
515,515-1,9,1980,3.292999983,23.02149963,0.605599999,108.9508972,1.191799045,3.136428595,-0.501535594,4.690897465,515,1979,74,1.196041465,1.207765579,3.097042561,-0.494460285,-0.554081142,4.701210976,4.677897453,0,0,0,0,1,0,0,0,0
516,516-1,9,1981,2.545000076,21.36980057,0.466100007,98.29660034,0.934130669,3.061978817,-0.763355076,4.58798933,516,1980,74,1.191799045,1.196041465,3.136428595,-0.501535594,-0.494460285,4.690897465,4.701210976,0,0,0,0,0,1,0,0,0
517,517-1,9,1982,2.338999987,22.92539978,0.409500003,92.59369659,0.849723458,3.132245541,-0.892818391,4.52822113,517,1981,74,0.934130669,1.191799045,3.061978817,-0.763355076,-0.501535594,4.58798933,4.690897465,0,0,0,0,0,0,1,0,0
518,518-1,9,1983,2.062000036,23.8560009,0.356900007,91.5326004,0.723676383,3.172035694,-1.030299664,4.516695023,518,1982,74,0.849723458,0.934130669,3.132245541,-0.892818391,-0.763355076,4.52822113,4.58798933,0,0,0,0,0,0,0,1,0
519,519-1,9,1976,2.862999916,26.6385994,0.936100006,103.7668991,1.051869988,3.282361269,-0.066032961,4.642147064,519,1983,75,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0
520,520-1,9,1977,2.997999907,24.86619949,0.910000026,106.9041977,1.097945333,3.213509321,-0.094310649,4.671933174,520,1976,75,1.051869988,NA,3.282361269,-0.066032961,NA,4.642147064,NA,0,1,0,0,0,0,0,0,0
521,521-1,9,1978,2.928999901,24.62350082,0.883700013,109.4623032,1.074661016,3.203701258,-0.123637624,4.695580006,521,1977,75,1.097945333,1.051869988,3.213509321,-0.094310649,-0.066032961,4.671933174,4.642147064,0,0,1,0,0,0,0,0,0
522,522-1,9,1979,2.842000008,25.56609917,0.755100012,111.9345016,1.04450798,3.241267204,-0.280905068,4.717914104,522,1978,75,1.074661016,1.097945333,3.203701258,-0.123637624,-0.094310649,4.695580006,4.671933174,0,0,0,1,0,0,0,0,0
523,523-1,9,1980,2.305000067,24.83790016,0.625500023,100,0.835080683,3.212370634,-0.469203919,4.60517025,523,1979,75,1.04450798,1.074661016,3.241267204,-0.280905068,-0.123637624,4.717914104,4.695580006,0,0,0,0,1,0,0,0,0
524,524-1,9,1981,2.174999952,26.68479919,0.596499979,93.186203,0.77702862,3.284094095,-0.516676068,4.534599781,524,1980,75,0.835080683,1.04450798,3.212370634,-0.469203919,-0.280905068,4.60517025,4.717914104,0,0,0,0,0,1,0,0,0
525,525-1,9,1982,2.049000025,26.88730049,0.505200028,90.81639862,0.717351854,3.29165411,-0.682800829,4.508840084,525,1981,75,0.77702862,0.835080683,3.284094095,-0.516676068,-0.469203919,4.534599781,4.60517025,0,0,0,0,0,0,1,0,0
526,526-1,9,1976,4.670000076,25.92910004,0.971199989,102.5302963,1.541159034,3.255365849,-0.02922287,4.630158424,526,1982,76,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0
527,527-1,9,1977,4.618000031,24.06049919,0.920000017,106.1199036,1.529961705,3.180571556,-0.083381593,4.664569855,527,1976,76,1.541159034,NA,3.255365849,-0.02922287,NA,4.630158424,NA,0,1,0,0,0,0,0,0,0
528,528-1,9,1978,4.622000217,24.10029984,0.890999973,108.8227997,1.530827522,3.182224274,-0.115410879,4.689720631,528,1977,76,1.529961705,1.541159034,3.180571556,-0.083381593,-0.02922287,4.664569855,4.630158424,0,0,1,0,0,0,0,0,0
529,529-1,9,1979,5.002999783,25.42880058,0.964299977,111.3164978,1.610037684,3.235882521,-0.036352854,4.712377548,529,1978,76,1.530827522,1.529961705,3.182224274,-0.115410879,-0.083381593,4.689720631,4.664569855,0,0,0,1,0,0,0,0,0
530,530-1,9,1980,4.956999779,26.63089943,0.937699974,102.9835968,1.600800633,3.282072067,-0.064325236,4.634569645,530,1979,76,1.610037684,1.530827522,3.235882521,-0.036352854,-0.115410879,4.712377548,4.689720631,0,0,0,0,1,0,0,0,0
531,531-1,9,1981,4.451000214,28.10300064,0.862900019,94.88960266,1.493128896,3.335876465,-0.147456452,4.552714348,531,1980,76,1.600800633,1.610037684,3.282072067,-0.064325236,-0.036352854,4.634569645,4.712377548,0,0,0,0,0,1,0,0,0
532,532-1,9,1982,3.871000051,30.00959969,0.769299984,91.40879822,1.353512883,3.401517391,-0.262274295,4.515341759,532,1981,76,1.493128896,1.600800633,3.335876465,-0.147456452,-0.064325236,4.552714348,4.634569645,0,0,0,0,0,0,1,0,0
533,533-1,9,1977,6.730000019,18.52939987,1.264899969,104.5512009,1.906575203,2.91935873,0.234993041,4.6496768,533,1982,77,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0
534,534-1,9,1978,6.540999889,18.22509956,1.288699985,107.5437012,1.878090024,2.902799845,0.253633946,4.677897453,534,1977,77,1.906575203,NA,2.91935873,0.234993041,NA,4.6496768,NA,0,0,1,0,0,0,0,0,0
535,535-1,9,1979,5.771999836,19.80800056,1.431499958,110.0803986,1.753018618,2.986085892,0.358722806,4.701210976,535,1978,77,1.878090024,1.906575203,2.902799845,0.253633946,0.234993041,4.677897453,4.6496768,0,0,0,1,0,0,0,0,0
536,536-1,9,1980,5.624000072,20.76280022,1.247099996,108.9508972,1.727043152,3.033162832,0.220820859,4.690897465,536,1979,77,1.753018618,1.878090024,2.986085892,0.358722806,0.253633946,4.701210976,4.677897453,0,0,0,0,1,0,0,0,0
537,537-1,9,1981,4.387000084,20.9416008,1.013000011,98.29660034,1.478645682,3.041737556,0.012916236,4.58798933,537,1980,77,1.727043152,1.753018618,3.033162832,0.220820859,0.358722806,4.690897465,4.701210976,0,0,0,0,0,1,0,0,0
538,538-1,9,1982,4.460999966,20.11720085,0.907599986,92.59369659,1.495372891,3.001575232,-0.096951544,4.52822113,538,1981,77,1.478645682,1.727043152,3.041737556,0.012916236,0.220820859,4.58798933,4.690897465,0,0,0,0,0,0,1,0,0
539,539-1,9,1983,4.903999805,19.89439964,0.926400006,91.5326004,1.590051174,2.990438223,-0.076449163,4.516695023,539,1982,77,1.495372891,1.478645682,3.001575232,-0.096951544,0.012916236,4.52822113,4.58798933,0,0,0,0,0,0,0,1,0
540,540-1,9,1976,6.796000004,26.27149963,1.227599978,102.5302963,1.916334152,3.268484592,0.205061033,4.630158424,540,1983,78,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0
541,541-1,9,1977,7.133999825,25.42300034,1.172199965,106.1199036,1.964872122,3.235654354,0.15888229,4.664569855,541,1976,78,1.916334152,NA,3.268484592,0.205061033,NA,4.630158424,NA,0,1,0,0,0,0,0,0,0
542,542-1,9,1978,7.517000198,25.4246006,1.178300023,108.8227997,2.017167091,3.235717297,0.164072737,4.689720631,542,1977,78,1.964872122,1.916334152,3.235654354,0.15888229,0.205061033,4.664569855,4.630158424,0,0,1,0,0,0,0,0,0
543,543-1,9,1979,8.383000374,25.57719994,1.159199953,111.3164978,2.126205921,3.241701365,0.147730067,4.712377548,543,1978,78,2.017167091,1.964872122,3.235717297,0.164072737,0.15888229,4.689720631,4.664569855,0,0,0,1,0,0,0,0,0
544,544-1,9,1980,7.657999992,24.43989944,1.047600031,102.9835968,2.035750866,3.19621706,0.046501864,4.634569645,544,1979,78,2.126205921,2.017167091,3.241701365,0.147730067,0.164072737,4.712377548,4.689720631,0,0,0,0,1,0,0,0,0
545,545-1,9,1981,6.589000225,24.88330078,0.80369997,94.88960266,1.885401607,3.21419692,-0.218529254,4.552714348,545,1980,78,2.035750866,2.126205921,3.19621706,0.046501864,0.147730067,4.634569645,4.712377548,0,0,0,0,0,1,0,0,0
546,546-1,9,1982,6.077000141,25.68639946,0.693700016,91.40879822,1.804511189,3.245961666,-0.365715653,4.515341759,546,1981,78,1.885401607,2.035750866,3.21419692,-0.218529254,0.046501864,4.552714348,4.634569645,0,0,0,0,0,0,1,0,0
547,547-1,5,1976,0.456,20.58160019,0.108199999,93.59999847,-0.785262465,3.024397373,-2.223773956,4.539030552,547,1982,79,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0
548,548-1,5,1977,0.54400003,22.62859917,0.114500001,97.80000305,-0.608805954,3.119214535,-2.167180538,4.582924843,548,1976,79,-0.785262465,NA,3.024397373,-2.223773956,NA,4.539030552,NA,0,1,0,0,0,0,0,0,0
549,549-1,5,1978,0.617999971,22.96450043,0.156499997,102.5999985,-0.481266856,3.133949518,-1.854699254,4.630837917,549,1977,79,-0.608805954,-0.785262465,3.119214535,-2.167180538,-2.223773956,4.582924843,4.539030552,0,0,1,0,0,0,0,0,0
550,550-1,5,1979,0.828000009,20.27490044,0.193499997,102.1999969,-0.188742116,3.009383678,-1.642477751,4.626931667,550,1978,79,-0.481266856,-0.608805954,3.133949518,-1.854699254,-2.167180538,4.630837917,4.582924843,0,0,0,1,0,0,0,0,0
551,551-1,5,1980,0.75,22.79199982,0.150999993,100,-0.287682086,3.126409531,-1.890475512,4.60517025,551,1979,79,-0.188742116,-0.481266856,3.009383678,-1.642477751,-1.854699254,4.626931667,4.630837917,0,0,0,0,1,0,0,0,0
552,552-1,5,1981,0.603999972,22.84519958,0.130099997,93.90000153,-0.504181147,3.128741026,-2.039451838,4.542230606,552,1980,79,-0.287682086,-0.188742116,3.126409531,-1.890475512,-1.642477751,4.60517025,4.626931667,0,0,0,0,0,1,0,0,0
553,553-1,5,1982,0.620999992,22.38999939,0.119400002,98.19999695,-0.476424217,3.108614445,-2.125276089,4.587006092,553,1981,79,-0.504181147,-0.287682086,3.128741026,-2.039451838,-1.890475512,4.542230606,4.60517025,0,0,0,0,0,0,1,0,0
554,554-1,9,1976,2.984999895,23.11079979,0.547200024,103.7668991,1.093599677,3.140300035,-0.602940857,4.642147064,554,1982,80,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0
555,555-1,9,1977,2.63499999,22.07670021,0.531099975,106.9041977,0.968883157,3.094522715,-0.63280499,4.671933174,555,1976,80,1.093599677,NA,3.140300035,-0.602940857,NA,4.642147064,NA,0,1,0,0,0,0,0,0,0
556,556-1,9,1978,2.561000109,22.4409008,0.632499993,109.4623032,0.940397859,3.110885143,-0.458075076,4.695580006,556,1977,80,0.968883157,1.093599677,3.094522715,-0.63280499,-0.602940857,4.671933174,4.642147064,0,0,1,0,0,0,0,0,0
557,557-1,9,1979,2.842000008,23.57740021,0.834800005,111.9345016,1.04450798,3.160288572,-0.180563092,4.717914104,557,1978,80,0.940397859,0.968883157,3.110885143,-0.458075076,-0.63280499,4.695580006,4.671933174,0,0,0,1,0,0,0,0,0
558,558-1,9,1980,2.990999937,22.55050087,0.817799985,100,1.095607758,3.115757227,-0.201137483,4.60517025,558,1979,80,1.04450798,0.940397859,3.160288572,-0.180563092,-0.458075076,4.717914104,4.695580006,0,0,0,0,1,0,0,0,0
559,559-1,9,1981,2.782000065,22.9878006,0.748899996,93.186203,1.023170114,3.134963751,-0.289149821,4.534599781,559,1980,80,1.095607758,1.04450798,3.115757227,-0.201137483,-0.180563092,4.60517025,4.717914104,0,0,0,0,0,1,0,0,0
560,560-1,9,1982,2.5,23.37229919,0.652700007,90.81639862,0.91629076,3.151551485,-0.42663765,4.508840084,560,1981,80,1.023170114,1.095607758,3.134963751,-0.289149821,-0.201137483,4.534599781,4.60517025,0,0,0,0,0,0,1,0,0
561,561-1,4,1976,0.856999993,28.02809906,0.131899998,116.4000015,-0.154317364,3.333207607,-2.025711298,4.757032394,561,1982,81,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0
562,562-1,4,1977,0.86500001,24.6310997,0.129899994,115.6999969,-0.14502576,3.204009771,-2.040990353,4.751000404,562,1976,81,-0.154317364,NA,3.333207607,-2.025711298,NA,4.757032394,NA,0,1,0,0,0,0,0,0,0
563,563-1,4,1978,0.856999993,23.22669983,0.181099996,112.8000031,-0.154317364,3.145302534,-1.708705902,4.725616455,563,1977,81,-0.14502576,-0.154317364,3.204009771,-2.040990353,-2.025711298,4.751000404,4.757032394,0,0,1,0,0,0,0,0,0
564,564-1,4,1979,0.788999975,22.73159981,0.167600006,108.9000015,-0.236988991,3.123755932,-1.786175013,4.690430164,564,1978,81,-0.154317364,-0.14502576,3.145302534,-1.708705902,-2.040990353,4.725616455,4.751000404,0,0,0,1,0,0,0,0,0
565,565-1,4,1980,0.790000021,21.75880051,0.147699997,100,-0.235722303,3.080018282,-1.912572145,4.60517025,565,1979,81,-0.236988991,-0.154317364,3.123755932,-1.786175013,-1.708705902,4.690430164,4.725616455,0,0,0,0,1,0,0,0,0
566,566-1,4,1981,0.703999996,23.78409958,0.1241,89.19999695,-0.350976914,3.169017315,-2.086667538,4.490880966,566,1980,81,-0.235722303,-0.236988991,3.080018282,-1.912572145,-1.786175013,4.60517025,4.690430164,0,0,0,0,0,1,0,0,0
567,567-1,4,1982,0.672999978,25.70369911,0.1153,90.5,-0.396009982,3.24663496,-2.160217762,4.505349636,567,1981,81,-0.350976914,-0.235722303,3.169017315,-2.086667538,-1.912572145,4.490880966,4.60517025,0,0,0,0,0,0,1,0,0
568,568-1,4,1976,5.842000008,38.3003006,0.514500022,116.4000015,1.76507318,3.645457745,-0.664559662,4.757032394,568,1982,82,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0
569,569-1,4,1977,5.032999992,33.33250046,0.481400013,115.6999969,1.616016269,3.506532907,-0.73105675,4.751000404,569,1976,82,1.76507318,NA,3.645457745,-0.664559662,NA,4.757032394,NA,0,1,0,0,0,0,0,0,0
570,570-1,4,1978,4.960999966,34.57830048,0.546899974,112.8000031,1.601607323,3.543226242,-0.603489339,4.725616455,570,1977,82,1.616016269,1.76507318,3.506532907,-0.73105675,-0.664559662,4.751000404,4.757032394,0,0,1,0,0,0,0,0,0
571,571-1,4,1979,5.059000015,34.4117012,0.536000013,108.9000015,1.621168852,3.538396597,-0.623621106,4.690430164,571,1978,82,1.601607323,1.616016269,3.543226242,-0.603489339,-0.73105675,4.725616455,4.751000404,0,0,0,1,0,0,0,0,0
572,572-1,4,1980,4.886000156,35.87340164,0.553499997,100,1.586374044,3.579996109,-0.591493547,4.60517025,572,1979,82,1.621168852,1.601607323,3.538396597,-0.623621106,-0.603489339,4.690430164,4.725616455,0,0,0,0,1,0,0,0,0
573,573-1,4,1981,4.868000031,36.06010056,0.493000001,89.19999695,1.582683206,3.585186958,-0.707246125,4.490880966,573,1980,82,1.586374044,1.621168852,3.579996109,-0.591493547,-0.623621106,4.60517025,4.690430164,0,0,0,0,0,1,0,0,0
574,574-1,4,1982,4.735000134,39.86700058,0.478300005,90.5,1.554981709,3.685549021,-0.737517118,4.505349636,574,1981,82,1.582683206,1.586374044,3.585186958,-0.707246125,-0.591493547,4.490880966,4.60517025,0,0,0,0,0,0,1,0,0
575,575-1,1,1977,7.045000076,24.07060051,1.516700029,127.1640015,1.952318192,3.180991173,0.416536927,4.845477581,575,1982,83,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0
576,576-1,1,1978,7.004000187,22.73870087,1.498900056,127.3865967,1.946481466,3.12406826,0.404731542,4.84722662,576,1977,83,1.952318192,NA,3.180991173,0.416536927,NA,4.845477581,NA,0,0,1,0,0,0,0,0,0
577,577-1,1,1979,6.774000168,24.3348999,1.367599964,124.6424026,1.913091779,3.191911459,0.313057363,4.82544899,577,1978,83,1.946481466,1.952318192,3.12406826,0.404731542,0.416536927,4.84722662,4.845477581,0,0,0,1,0,0,0,0,0
578,578-1,1,1980,5.959000111,26.85680008,1.388299942,118.9132004,1.784902692,3.290518999,0.328079939,4.778393745,578,1979,83,1.913091779,1.946481466,3.191911459,0.313057363,0.404731542,4.82544899,4.84722662,0,0,0,0,1,0,0,0,0
579,579-1,1,1981,4.741000175,25.91329956,1.246000051,99.35759735,1.556248069,3.254756451,0.219938457,4.598725319,579,1980,83,1.784902692,1.913091779,3.290518999,0.328079939,0.313057363,4.778393745,4.82544899,0,0,0,0,0,1,0,0,0
580,580-1,1,1982,3.779999971,26.95050049,1.057800055,97.24279785,1.329723954,3.294001818,0.056191333,4.577210903,580,1981,83,1.556248069,1.784902692,3.254756451,0.219938457,0.328079939,4.598725319,4.778393745,0,0,0,0,0,0,1,0,0
581,581-1,1,1983,3.296000004,29.19339943,0.868700027,97.19439697,1.192709565,3.373942614,-0.140757412,4.576713085,581,1982,83,1.329723954,1.556248069,3.294001818,0.056191333,0.219938457,4.577210903,4.598725319,0,0,0,0,0,0,0,1,0
582,582-1,7,1976,11.00399971,20.63899994,1.960500002,94.66570282,2.398258924,3.027182579,0.673199534,4.55035162,582,1983,84,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0
583,583-1,7,1977,12.81599998,17.01079941,2.220099926,96.38999939,2.550694466,2.833848476,0.797552228,4.56840229,583,1976,84,2.398258924,NA,3.027182579,0.673199534,NA,4.55035162,NA,0,1,0,0,0,0,0,0,0
584,584-1,7,1978,15.37699986,16.48040009,2.680999994,98.60780334,2.732872963,2.802171707,0.986189842,4.591150284,584,1977,84,2.550694466,2.398258924,2.833848476,0.797552228,0.673199534,4.56840229,4.55035162,0,0,1,0,0,0,0,0,0
585,585-1,7,1979,16.20599937,17.92219925,4.460199833,100.3583984,2.785381556,2.886040211,1.495193601,4.608747959,585,1978,84,2.732872963,2.550694466,2.802171707,0.986189842,0.797552228,4.591150284,4.56840229,0,0,0,1,0,0,0,0,0
586,586-1,7,1980,16.40200043,19.34740067,4.927199841,100.183403,2.797403336,2.962558031,1.594770789,4.607002735,586,1979,84,2.785381556,2.732872963,2.886040211,1.495193601,0.986189842,4.608747959,4.591150284,0,0,0,0,1,0,0,0,0
587,587-1,7,1981,16.08600044,20.60740089,4.695499897,98.67430115,2.777949333,3.025650263,1.546604633,4.591824532,587,1980,84,2.797403336,2.785381556,2.962558031,1.594770789,1.495193601,4.607002735,4.608747959,0,0,0,0,0,1,0,0,0
588,588-1,7,1982,16.82999992,20.70630074,5.009799957,99.38069916,2.823163033,3.030437946,1.611395955,4.598958015,588,1981,84,2.777949333,2.797403336,3.025650263,1.546604633,1.594770789,4.591824532,4.607002735,0,0,0,0,0,0,1,0,0
589,589-1,5,1976,32.54700089,16.86899948,10.35599995,93.83329773,3.482685328,2.8254776,2.337566137,4.541519642,589,1982,85,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0
590,590-1,5,1977,30.80599976,17.4416008,9.394300461,97.09999847,3.427709579,2.858858109,2.240103245,4.575741291,590,1976,85,3.482685328,NA,2.8254776,2.337566137,NA,4.541519642,NA,0,1,0,0,0,0,0,0,0
591,591-1,5,1978,30.37899971,17.78560066,8.649900436,101.8000031,3.413751602,2.87838912,2.157547712,4.623010159,591,1977,85,3.427709579,3.482685328,2.858858109,2.240103245,2.337566137,4.575741291,4.541519642,0,0,1,0,0,0,0,0,0
592,592-1,5,1979,30.53300095,18.03520012,9.355999947,102.2667007,3.418807983,2.892325401,2.236017942,4.627583981,592,1978,85,3.413751602,3.427709579,2.87838912,2.157547712,2.240103245,4.623010159,4.575741291,0,0,0,1,0,0,0,0,0
593,593-1,5,1980,29.88299942,17.87829971,8.517999649,100.3666992,3.397289753,2.883587599,2.142181635,4.608830452,593,1979,85,3.418807983,3.413751602,2.892325401,2.236017942,2.157547712,4.627583981,4.623010159,0,0,0,0,1,0,0,0,0
594,594-1,5,1981,25.17200089,17.97809982,6.658599854,94.91670227,3.225732327,2.889154434,1.89590919,4.552999496,594,1980,85,3.397289753,3.418807983,2.883587599,2.142181635,2.236017942,4.608830452,4.627583981,0,0,0,0,0,1,0,0,0
595,595-1,5,1982,22.83300018,18.00399971,5.750899792,97.48329926,3.128206968,2.890594006,1.74935627,4.57968092,595,1981,85,3.225732327,3.397289753,2.889154434,1.89590919,2.142181635,4.552999496,4.608830452,0,0,0,0,0,0,1,0,0
596,596-1,7,1976,98.25900269,16.78350067,34.17250061,94.66570282,4.587606907,2.820396185,3.531421185,4.55035162,596,1982,86,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0
597,597-1,7,1977,99.1989975,15.35350037,32.36539841,96.38999939,4.597127914,2.731343508,3.477089882,4.56840229,597,1976,86,4.587606907,NA,2.820396185,3.531421185,NA,4.55035162,NA,0,1,0,0,0,0,0,0,0
598,598-1,7,1978,100.4150009,18.87639999,31.86269951,98.60780334,4.609311581,2.937912464,3.461436033,4.591150284,598,1977,86,4.597127914,4.587606907,2.731343508,3.477089882,3.531421185,4.56840229,4.55035162,0,0,1,0,0,0,0,0,0
599,599-1,7,1979,108.5619965,15.36999989,31.78980064,100.3583984,4.687321186,2.732417583,3.459145546,4.608747959,599,1978,86,4.609311581,4.597127914,2.937912464,3.461436033,3.477089882,4.591150284,4.56840229,0,0,0,1,0,0,0,0,0
600,600-1,7,1980,106.5650024,15.92819977,47.10789871,100.183403,4.668755054,2.768091202,3.852440596,4.607002735,600,1979,86,4.687321186,4.609311581,2.732417583,3.459145546,3.461436033,4.608747959,4.591150284,0,0,0,0,1,0,0,0,0
601,601-1,7,1981,103.1289978,17.12859917,44.35269928,98.67430115,4.635980606,2.840749502,3.792173624,4.591824532,601,1980,86,4.668755054,4.687321186,2.768091202,3.852440596,3.459145546,4.607002735,4.608747959,0,0,0,0,0,1,0,0,0
602,602-1,7,1982,99.20200348,17.18779945,38.2798996,99.38069916,4.597158432,2.844199896,3.644924879,4.598958015,602,1981,86,4.635980606,4.668755054,2.840749502,3.792173624,3.852440596,4.591824532,4.607002735,0,0,0,0,0,0,1,0,0
603,603-1,4,1976,69.90000153,29.48509979,10.28040028,116.4000015,4.247065544,3.383885145,2.330239296,4.757032394,603,1982,87,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0
604,604-1,4,1977,39.20000076,24.54529953,9.388999939,115.6999969,3.668676853,3.200520277,2.23953867,4.751000404,604,1976,87,4.247065544,NA,3.383885145,2.330239296,NA,4.757032394,NA,0,1,0,0,0,0,0,0,0
605,605-1,4,1978,41.40000153,24.04019928,10.11279964,112.8000031,3.723280907,3.179727316,2.313802004,4.725616455,605,1977,87,3.668676853,4.247065544,3.200520277,2.23953867,2.330239296,4.751000404,4.757032394,0,0,1,0,0,0,0,0,0
606,606-1,4,1979,43,23.23209953,10.85229969,108.9000015,3.76120019,3.145534992,2.384377003,4.690430164,606,1978,87,3.723280907,3.668676853,3.179727316,2.313802004,2.23953867,4.725616455,4.751000404,0,0,0,1,0,0,0,0,0
607,607-1,4,1980,39.5,24.53840065,10.42469978,100,3.676300764,3.200239182,2.344177961,4.60517025,607,1979,87,3.76120019,3.723280907,3.145534992,2.384377003,2.313802004,4.690430164,4.725616455,0,0,0,0,1,0,0,0,0
608,608-1,4,1981,35.79999924,24.57579994,10.12150002,89.19999695,3.577947855,3.201762199,2.31466198,4.490880966,608,1980,87,3.676300764,3.76120019,3.200239182,2.344177961,2.384377003,4.60517025,4.690430164,0,0,0,0,0,1,0,0,0
609,609-1,4,1982,32.40000153,26.17679977,9.538299561,90.5,3.478158474,3.264873505,2.255315304,4.505349636,609,1981,87,3.577947855,3.676300764,3.201762199,2.31466198,2.344177961,4.490880966,4.60517025,0,0,0,0,0,0,1,0,0
610,610-1,2,1976,7.477000237,33.56359863,2.762000084,110.0999985,2.01183176,3.513442039,1.015955091,4.701388836,610,1982,88,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0
611,611-1,2,1977,8.322999954,33.1529007,2.888499975,109.1999969,2.119022846,3.501130104,1.060737371,4.693181038,611,1976,88,2.01183176,NA,3.513442039,1.015955091,NA,4.701388836,NA,0,1,0,0,0,0,0,0,0
612,612-1,2,1978,8.621999741,33.56679916,2.858299971,111.9000015,2.154317141,3.513537407,1.050227046,4.717605591,612,1977,88,2.119022846,2.01183176,3.501130104,1.060737371,1.015955091,4.693181038,4.701388836,0,0,1,0,0,0,0,0,0
613,613-1,2,1979,9.135000229,30.55380058,2.06069994,111,2.212113142,3.419489145,0.723045707,4.709530354,613,1978,88,2.154317141,2.119022846,3.513537407,1.050227046,1.060737371,4.717605591,4.693181038,0,0,0,1,0,0,0,0,0
614,614-1,2,1980,8.673000336,29.00699997,2.15350008,100,2.160214901,3.36753726,0.767094433,4.60517025,614,1979,88,2.212113142,2.154317141,3.419489145,0.723045707,1.050227046,4.709530354,4.717605591,0,0,0,0,1,0,0,0,0
615,615-1,2,1981,7.243999958,31.3253994,1.836199999,89,1.980173588,3.444429159,0.607698202,4.488636494,615,1980,88,2.160214901,2.212113142,3.36753726,0.767094433,0.723045707,4.60517025,4.709530354,0,0,0,0,0,1,0,0,0
616,616-1,2,1982,7.329999924,31.63920021,1.784500003,90.90000153,1.991975546,3.454396963,0.579138279,4.509759903,616,1981,88,1.980173588,2.160214901,3.444429159,0.607698202,0.767094433,4.488636494,4.60517025,0,0,0,0,0,0,1,0,0
617,617-1,2,1976,1.110000014,32.79790115,0.779200017,110.0999985,0.104360029,3.490364552,-0.249487504,4.701388836,617,1982,89,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0
618,618-1,2,1977,1.338000059,30.42889977,0.897000015,109.1999969,0.291175991,3.415392876,-0.108699404,4.693181038,618,1976,89,0.104360029,NA,3.490364552,-0.249487504,NA,4.701388836,NA,0,1,0,0,0,0,0,0,0
619,619-1,2,1978,1.330000043,31.57659912,1.287899971,111.9000015,0.285178989,3.45241642,0.253012955,4.717605591,619,1977,89,0.291175991,0.104360029,3.415392876,-0.108699404,-0.249487504,4.693181038,4.701388836,0,0,1,0,0,0,0,0,0
620,620-1,2,1979,1.317000031,28.06310081,1.617300034,111,0.275356442,3.33445549,0.480758101,4.709530354,620,1978,89,0.285178989,0.291175991,3.45241642,0.253012955,-0.108699404,4.717605591,4.693181038,0,0,0,1,0,0,0,0,0
621,621-1,2,1980,1.340999961,27.28109932,1.45480001,100,0.293415576,3.306194067,0.374868453,4.60517025,621,1979,89,0.275356442,0.285178989,3.33445549,0.480758101,0.253012955,4.709530354,4.717605591,0,0,0,0,1,0,0,0,0
