id,t,lwage,occ,south,smsa,ind,exp,exp2,wks,ms,union,fem,blk,ed
298,7,6.2146101,0,1,1,1,17,289,50,0,0,0,1,12
299,1,6.3099198,0,0,1,0,35,1225,49,0,0,1,0,16
299,2,6.3099198,0,0,1,0,36,1296,50,0,0,1,0,16
299,3,6.3099198,0,0,1,0,37,1369,49,0,0,1,0,16
299,4,6.3099198,0,0,1,0,38,1444,50,0,0,1,0,16
299,5,6.5510802,0,0,1,0,39,1521,50,0,0,1,0,16
299,6,6.62007,0,0,1,0,40,1600,50,0,0,1,0,16
299,7,6.7452402,0,0,1,0,41,1681,50,0,0,1,0,16
300,1,6.1463299,1,0,0,0,33,1089,51,1,0,0,0,12
300,2,6.25383,1,0,0,0,34,1156,51,1,0,0,0,12
300,3,6.3099198,1,0,0,0,35,1225,51,1,0,0,0,12
300,4,6.3508902,1,0,0,0,36,1296,47,1,0,0,0,12
300,5,6.4614701,1,0,0,0,37,1369,49,1,0,0,0,12
300,6,6.50279,0,0,0,0,38,1444,47,1,0,0,0,12
300,7,6.5971498,1,0,0,0,39,1521,47,1,0,0,0,12
301,1,6.5366902,0,0,1,1,9,81,49,1,0,0,0,14
301,2,6.5510802,0,0,1,1,10,100,49,1,0,0,0,14
301,3,6.6592898,0,0,1,1,11,121,49,1,0,0,0,14
301,4,6.8297901,0,0,1,1,12,144,48,1,0,0,0,14
301,5,6.8564601,0,0,1,1,13,169,46,1,0,0,0,14
301,6,6.9565501,0,0,1,1,14,196,46,1,0,0,0,14
301,7,7.1308999,0,0,1,1,15,225,48,1,0,0,0,14
302,1,6.2245598,0,0,1,0,11,121,36,1,1,0,0,17
302,2,6.3099198,0,0,1,0,12,144,36,1,1,0,0,17
302,3,6.4769702,0,0,1,0,13,169,37,1,1,0,0,17
302,4,6.67834,0,0,1,0,14,196,38,1,1,0,0,17
302,5,6.7799201,0,0,1,0,15,225,35,1,1,0,0,17
302,6,6.8046098,0,0,1,0,16,256,35,1,1,0,0,17
302,7,6.8564601,0,0,1,0,17,289,36,1,1,0,0,17
303,1,5.7525702,1,1,1,1,2,4,50,1,0,0,0,13
303,2,5.8579302,1,1,1,1,3,9,50,1,0,0,0,13
303,3,6.0753498,1,1,1,1,4,16,49,1,0,0,0,13
303,4,8.51719,1,1,1,1,5,25,49,1,0,0,0,13
303,5,6.5147099,1,1,1,1,6,36,51,1,0,0,0,13
303,6,6.5861702,1,1,1,1,7,49,49,1,0,0,0,13
303,7,6.7031898,1,1,1,1,8,64,48,1,0,0,0,13
304,1,6.1633101,1,1,1,0,11,121,50,1,1,0,0,9
304,2,6.2634001,1,1,1,0,12,144,51,1,1,0,0,9
304,3,6.3543701,1,1,1,0,13,169,51,1,1,0,0,9
304,4,6.4377499,1,1,1,0,14,196,51,1,1,0,0,9
304,5,6.4769702,1,1,1,0,15,225,51,1,1,0,0,9
304,6,6.5510802,1,1,1,0,16,256,51,1,1,0,0,9
304,7,6.4085302,1,1,1,0,17,289,51,1,0,0,0,9
305,1,6.9057498,0,0,1,0,18,324,50,1,0,0,0,16
305,2,6.9057498,0,0,1,0,19,361,49,1,0,0,0,16
305,3,7.2513399,0,0,1,0,20,400,49,1,0,0,0,16
305,4,7.2513399,0,0,1,0,21,441,49,1,0,0,0,16
305,5,6.9077601,0,0,1,0,22,484,50,1,0,0,0,16
305,6,7.23634,0,0,1,0,23,529,47,1,0,0,0,16
305,7,7.2723999,0,0,1,0,24,576,48,1,0,0,0,16
306,1,6.4952698,1,0,0,0,18,324,50,1,0,0,0,12
306,2,6.60394,1,0,0,0,19,361,50,1,0,0,0,12
306,3,6.7007298,0,0,0,0,20,400,50,1,0,0,0,12
306,4,6.5861702,1,0,0,0,21,441,49,1,0,0,0,12
306,5,6.4183602,1,0,0,0,22,484,49,1,0,0,0,12
306,6,6.2146101,1,0,0,0,23,529,49,1,0,0,0,12
306,7,6.62007,1,0,0,0,24,576,49,1,0,0,0,12
307,1,6.45047,1,0,0,1,3,9,47,1,1,0,0,8
307,2,6.67203,1,0,0,1,4,16,52,1,1,0,0,8
307,3,6.5638599,1,0,0,1,5,25,50,1,1,0,0,8
307,4,6.6066499,1,0,0,1,6,36,47,1,1,0,0,8
307,5,6.8351798,1,0,0,1,7,49,49,1,1,0,0,8
307,6,6.8617101,1,0,0,1,8,64,47,1,1,0,0,8
307,7,7.06987,1,0,0,1,9,81,51,1,1,0,0,8
308,1,6.4815798,1,0,1,1,27,729,46,1,1,0,0,11
308,2,6.5539298,1,0,1,1,28,784,48,1,1,0,0,11
308,3,6.6187401,1,0,1,1,29,841,46,1,1,0,0,11
308,4,6.7569299,1,0,1,1,30,900,46,1,1,0,0,11
308,5,6.8762598,1,0,1,1,31,961,46,1,1,0,0,11
308,6,6.9902601,1,0,1,1,32,1024,40,1,1,0,0,11
308,7,7.0749602,1,0,1,1,33,1089,42,1,1,0,0,11
309,1,6.00389,1,0,0,1,18,324,48,1,1,0,0,9
309,2,6.1092501,1,0,0,1,19,361,44,1,1,0,0,9
309,3,6.2344098,1,0,0,1,20,400,41,1,0,0,0,9
309,4,6.03548,1,0,0,1,21,441,33,1,0,0,0,9
309,5,6.11589,1,0,0,1,22,484,51,1,0,0,0,9
309,6,6.1944098,1,0,0,1,23,529,38,1,0,0,0,9
309,7,6.2709899,1,0,0,1,24,576,51,1,0,0,0,9
310,1,6.3315001,1,0,0,1,13,169,50,1,1,0,0,12
310,2,6.39359,1,0,0,1,14,196,49,1,1,0,0,12
310,3,6.4846401,1,0,0,1,15,225,36,1,1,0,0,12
310,4,6.5694799,1,0,0,1,16,256,49,1,1,0,0,12
310,5,6.7031898,1,0,0,1,17,289,49,1,1,0,0,12
310,6,6.7901001,1,0,0,1,18,324,49,1,1,0,0,12
310,7,6.8762598,1,0,0,1,19,361,48,1,1,0,0,12
311,1,6.4118199,1,1,0,0,5,25,50,1,0,0,0,12
311,2,6.5652599,1,1,0,0,6,36,50,1,0,0,0,12
311,3,6.5998702,1,1,0,0,7,49,33,1,1,0,0,12
311,4,6.6908398,1,1,0,0,8,64,49,1,1,0,0,12
311,5,6.8405499,1,1,0,0,9,81,49,1,1,0,0,12
311,6,6.9373102,1,1,0,0,10,100,42,1,1,0,0,12
311,7,7.03615,1,1,0,0,11,121,49,1,1,0,0,12
312,1,6.5750799,1,0,1,1,14,196,36,1,1,0,0,14
312,2,6.6515698,0,0,1,1,15,225,49,1,1,0,0,14
312,3,6.7557702,0,0,1,1,16,256,47,1,1,0,0,14
312,4,6.8405499,0,0,1,1,17,289,49,1,1,0,0,14
312,5,6.9067502,0,0,1,1,18,324,48,1,1,0,0,14
312,6,6.6833601,1,0,1,1,19,361,49,1,1,0,0,14
312,7,7.0613298,0,0,1,1,20,400,49,1,1,0,0,14
313,1,6.22258,0,0,0,0,8,64,50,1,0,0,0,16
313,2,6.3456402,0,0,0,0,9,81,50,1,0,0,0,16
313,3,6.4297199,0,0,0,0,10,100,50,1,0,0,0,16
313,4,6.49224,0,0,0,0,11,121,49,1,0,0,0,16
313,5,6.6359501,0,0,0,0,12,144,48,1,0,0,0,16
313,6,6.6592898,0,0,0,0,13,169,48,1,0,0,0,16
313,7,7.1308999,0,0,0,0,14,196,46,1,0,0,0,16
314,1,6.3026199,1,0,0,1,10,100,49,1,0,0,0,12
314,2,6.3561101,1,0,0,0,11,121,50,1,1,0,0,12
314,3,6.4151001,1,0,0,0,12,144,44,1,1,0,0,12
314,4,6.49224,1,0,0,0,13,169,50,1,1,0,0,12
314,5,6.6240702,1,0,0,0,14,196,50,1,1,0,0,12
314,6,6.7957101,1,0,0,0,15,225,49,1,1,0,0,12
314,7,6.97541,1,0,0,0,16,256,50,1,1,0,0,12
315,1,5.7071099,0,0,1,0,10,100,36,1,0,0,0,17
315,2,6.3969302,0,0,0,0,11,121,47,1,0,0,0,17
315,3,6.3969302,0,0,0,0,12,144,36,1,0,0,0,17
315,4,6.6346302,0,0,0,0,13,169,47,1,0,0,0,17
315,5,6.62007,0,0,0,0,14,196,48,1,0,0,0,17
315,6,6.6846099,0,0,0,0,15,225,38,1,0,0,0,17
315,7,6.8297901,0,0,0,0,16,256,48,1,0,0,0,17
316,1,6.9057498,0,0,0,1,30,900,51,1,0,0,0,17
316,2,6.9057498,0,0,1,1,31,961,52,1,0,0,0,17
316,3,7.6732202,0,0,0,1,32,1024,49,1,0,0,0,17
316,4,7.7514801,0,0,0,1,33,1089,50,1,0,0,0,17
316,5,7.81883,0,0,0,1,34,1156,49,1,0,0,0,17
316,6,7.6009002,0,0,0,1,35,1225,50,1,0,0,0,17
316,7,7.9039698,0,0,0,1,36,1296,50,1,0,0,0,17
317,1,5.9914598,1,0,0,0,12,144,43,1,0,0,0,12
317,2,5.9026299,1,0,0,0,13,169,51,1,0,0,0,12
317,3,6.5510802,1,0,0,0,14,196,35,0,0,0,0,12
317,4,6.4997902,1,0,0,0,15,225,36,0,0,0,0,12
317,5,6.2146101,1,0,0,0,16,256,50,1,0,0,0,12
317,6,6.6846099,1,0,0,1,17,289,48,1,0,0,0,12
317,7,6.2146101,1,0,0,0,18,324,26,1,0,0,0,12
318,1,6.3543701,0,0,1,1,10,100,38,1,0,0,0,15
318,2,6.4769702,0,0,1,1,11,121,49,1,0,0,0,15
318,3,6.7452402,0,0,1,1,12,144,52,1,0,0,0,15
318,4,6.5510802,1,0,1,1,13,169,48,1,1,0,0,15
318,5,6.8023901,0,0,1,1,14,196,27,1,0,0,0,15
318,6,6.5792499,0,0,1,1,15,225,50,1,0,0,0,15
318,7,6.9077601,0,0,1,1,16,256,49,1,0,0,0,15
319,1,6.5012898,1,1,1,1,24,576,47,1,1,0,0,12
319,2,6.5736799,1,1,1,1,25,625,47,1,1,0,0,12
319,3,6.6554399,1,1,1,1,26,676,44,1,1,0,0,12
319,4,6.7534399,1,1,1,1,27,729,47,1,1,0,0,12
319,5,6.8480101,1,1,1,1,28,784,47,1,1,0,0,12
319,6,6.94312,1,1,1,1,29,841,47,1,1,0,0,12
319,7,7.0352702,1,1,1,1,30,900,40,1,1,0,0,12
320,1,6.09131,1,1,1,1,20,400,50,1,0,0,1,6
320,2,6.2363701,1,1,1,1,21,441,48,1,0,0,1,6
320,3,6.2709899,1,1,1,1,22,484,50,1,0,0,1,6
320,4,6.4769702,1,1,1,1,23,529,50,1,0,0,1,6
320,5,6.5957799,1,1,1,1,24,576,46,1,0,0,1,6
320,6,6.4457202,1,1,1,1,25,625,51,1,0,0,1,6
320,7,6.7799201,1,1,1,1,26,676,46,1,0,0,1,6
321,1,6.0402498,1,1,1,1,6,36,49,1,1,0,0,12
321,2,6.2065802,1,1,1,1,7,49,50,1,1,0,0,12
321,3,6.2728801,1,1,1,1,8,64,50,1,1,0,0,12
321,4,6.3969302,0,1,1,1,9,81,50,1,1,0,0,12
321,5,6.4707999,0,1,1,1,10,100,50,1,1,0,0,12
321,6,6.5453501,1,1,1,1,11,121,48,1,1,0,0,12
321,7,6.6821098,1,1,1,1,12,144,49,1,1,0,0,12
322,1,6.6871099,0,0,0,1,13,169,48,1,0,0,0,12
322,2,6.7452402,0,0,0,1,14,196,50,1,0,0,0,12
322,3,6.8564601,0,0,0,1,15,225,48,1,0,0,0,12
322,4,6.9565501,0,0,0,1,16,256,47,1,0,0,0,12
322,5,7.0475202,0,0,0,1,17,289,48,1,0,0,0,12
322,6,7.0934,0,0,0,1,18,324,48,1,0,0,0,12
322,7,7.1308999,0,0,0,1,19,361,47,1,0,0,0,12
323,1,6.5510802,0,1,1,0,12,144,49,0,0,1,0,16
323,2,6.5510802,0,1,1,0,13,169,49,0,0,1,0,16
323,3,6.8023901,0,1,1,0,14,196,50,0,0,1,0,16
323,4,6.8564601,0,1,1,0,15,225,49,0,0,1,0,16
323,5,6.86693,0,1,1,0,16,256,50,0,0,1,0,16
323,6,7.0030699,0,1,1,0,17,289,46,0,0,1,0,16
323,7,7.1308999,0,1,1,0,18,324,47,0,0,1,0,16
324,1,6.1882601,1,0,1,0,3,9,33,1,1,0,0,14
324,2,6.6066499,1,0,1,0,4,16,50,1,1,0,0,14
324,3,6.6846099,1,0,1,0,5,25,37,1,1,0,0,14
324,4,6.7684898,1,0,1,0,6,36,42,1,1,0,0,14
324,5,6.8606601,1,0,1,0,7,49,32,1,1,0,0,14
324,6,6.9660201,1,0,0,0,8,64,47,1,1,0,0,14
324,7,7.0030699,1,0,0,0,9,81,48,1,1,0,0,14
325,1,6.2634001,0,1,1,0,35,1225,50,1,0,0,0,15
325,2,6.2915702,0,1,1,0,36,1296,50,1,0,0,0,15
325,3,6.3969302,0,1,1,0,37,1369,50,1,0,0,0,15
325,4,6.3969302,0,1,1,0,38,1444,50,1,0,0,0,15
325,5,6.5778599,0,1,1,0,39,1521,50,1,0,0,0,15
325,6,6.62007,0,1,1,0,40,1600,50,1,0,0,0,15
325,7,6.6846099,0,1,1,0,41,1681,50,1,0,0,0,15
326,1,6.5510802,0,0,1,0,22,484,48,1,0,0,0,12
326,2,6.6846099,0,0,1,0,23,529,47,1,0,0,0,12
326,3,6.5510802,0,0,1,0,24,576,47,1,0,0,0,12
326,4,6.8287101,0,0,1,0,25,625,47,1,0,0,0,12
326,5,6.8023901,0,0,1,0,26,676,47,1,0,0,0,12
326,6,7.1364799,0,0,1,0,27,729,47,1,0,0,0,12
326,7,7.1831102,0,1,0,0,28,784,47,1,0,0,0,12
327,1,5.93225,1,1,1,0,10,100,39,0,0,1,1,12
327,2,6.1964402,1,1,1,0,11,121,39,0,0,1,1,12
327,3,6.2363701,1,1,1,0,12,144,41,0,0,1,1,12
327,4,6.3099198,0,1,1,0,13,169,37,0,0,1,1,12
327,5,6.4425402,0,1,1,0,14,196,37,0,1,1,1,12
327,6,6.1092501,1,1,1,0,15,225,36,0,0,1,1,12
327,7,6.2146101,1,1,1,0,16,256,36,0,0,1,1,12
328,1,6.62007,0,0,1,1,31,961,48,1,0,0,0,10
328,2,6.6846099,1,0,1,1,32,1024,48,1,0,0,0,10
328,3,6.7333999,1,0,1,1,33,1089,48,1,1,0,0,10
328,4,6.8189201,1,0,1,1,34,1156,49,1,1,0,0,10
328,5,6.8721299,1,0,1,1,35,1225,48,1,0,0,0,10
328,6,6.9660201,1,0,1,1,36,1296,50,1,0,0,0,10
328,7,7.04316,1,0,1,1,37,1369,49,1,0,0,0,10
329,1,6.4216199,1,0,1,1,38,1444,49,1,0,0,0,15
329,2,6.4769702,1,0,1,1,39,1521,48,1,0,0,0,15
329,3,6.5510802,0,0,1,1,40,1600,48,1,0,0,0,15
329,4,6.6846099,0,0,1,1,41,1681,48,1,0,0,0,15
329,5,6.6846099,0,0,1,1,42,1764,48,1,0,0,0,15
329,6,6.8023901,1,0,1,1,43,1849,48,1,0,0,0,15
329,7,6.9077601,0,0,1,1,44,1936,48,1,0,0,0,15
330,1,6.7592602,0,0,1,0,35,1225,45,1,0,0,0,17
330,2,6.8134398,0,0,1,0,36,1296,36,1,0,0,0,17
330,3,6.86693,0,0,1,0,37,1369,36,1,0,0,0,17
330,4,6.8511801,0,0,1,0,38,1444,35,1,0,0,0,17
330,5,6.9489002,0,0,1,0,39,1521,35,1,0,0,0,17
330,6,7.0647602,0,0,1,0,40,1600,35,1,0,0,0,17
330,7,7.1147699,0,0,1,0,41,1681,36,1,0,0,0,17
331,1,6.8895898,1,0,1,1,38,1444,46,1,0,0,0,11
331,2,6.9057498,1,0,1,1,39,1521,49,1,1,0,0,11
331,3,6.9077601,1,0,1,1,40,1600,43,1,0,0,0,11
331,4,7.0030699,1,0,1,1,41,1681,48,1,1,0,0,11
331,5,7.1308999,1,0,1,1,42,1764,47,1,1,0,0,11
331,6,7.1082401,1,0,1,1,43,1849,48,1,1,0,0,11
331,7,7.0900798,1,0,1,1,44,1936,47,1,0,0,0,11
332,1,5.6131301,1,1,1,0,36,1296,30,0,0,1,1,12
332,2,5.8200798,1,1,1,0,37,1369,48,0,0,1,1,12
332,3,5.7620502,1,1,1,0,38,1444,49,0,0,1,1,12
332,4,5.8999,1,1,1,0,39,1521,46,0,0,1,1,12
332,5,5.9584198,1,1,1,0,40,1600,47,0,0,1,1,12
332,6,6.17379,1,1,1,0,41,1681,46,0,0,1,1,12
332,7,6.10256,1,1,1,0,42,1764,48,0,0,1,1,12
333,1,6.4457202,1,0,1,0,6,36,49,1,1,0,0,12
333,2,6.62007,1,0,1,0,7,49,47,1,1,0,0,12
333,3,6.5998702,1,0,1,0,8,64,50,1,1,0,0,12
333,4,6.6333199,1,0,1,0,9,81,46,1,1,0,0,12
333,5,6.8351798,1,0,1,0,10,100,48,1,1,0,0,12
333,6,6.9994202,1,0,1,0,11,121,48,1,1,0,0,12
333,7,6.9077601,1,0,1,0,12,144,48,1,1,0,0,12
334,1,6.3332801,1,1,0,1,35,1225,50,1,0,0,0,5
334,2,5.8579302,1,1,0,1,36,1296,51,1,0,0,0,5
334,3,6.3952599,1,1,0,1,37,1369,51,1,0,0,0,5
334,4,6.1092501,1,1,0,1,38,1444,50,1,0,0,0,5
334,5,6.1092501,1,1,0,1,39,1521,43,1,0,0,0,5
334,6,6.1092501,1,1,0,1,40,1600,51,1,0,0,0,5
334,7,6.3969302,1,1,0,1,41,1681,49,1,0,0,0,5
335,1,6.3952599,0,1,1,0,24,576,42,1,0,1,0,16
335,2,6.4361501,0,1,1,0,25,625,50,1,0,1,0,16
335,3,6.49224,0,1,1,0,26,676,47,1,0,1,0,16
335,4,6.73102,0,1,1,0,27,729,45,1,0,1,0,16
335,5,6.7452402,0,1,1,0,28,784,49,1,0,1,0,16
335,6,7.0422902,0,1,1,0,29,841,46,1,0,1,0,16
335,7,7.0900798,0,1,1,0,30,900,48,1,0,1,0,16
336,1,6.3099198,0,1,0,1,28,784,50,1,0,0,0,14
336,2,6.5366902,1,1,0,0,29,841,49,1,0,0,0,14
336,3,6.4614701,1,1,0,0,30,900,50,1,0,0,0,14
336,4,6.5792499,1,1,0,0,31,961,48,1,0,0,0,14
336,5,6.8976998,0,1,0,0,32,1024,52,1,0,0,0,14
336,6,6.42487,0,1,0,0,33,1089,50,1,0,0,0,14
336,7,6.9147301,1,1,0,0,34,1156,47,1,0,0,0,14
337,1,6.6528602,1,1,1,0,4,16,49,1,0,0,0,12
337,2,6.77422,0,1,1,0,5,25,52,1,0,0,0,12
337,3,6.9077601,0,1,1,0,6,36,52,1,0,0,0,12
337,4,6.9688501,0,1,1,0,7,49,50,1,0,0,0,12
337,5,6.9622402,0,1,1,0,8,64,51,1,0,0,0,12
337,6,7.1082401,0,1,1,0,9,81,50,1,0,0,0,12
337,7,7.39326,0,1,1,0,10,100,50,1,0,0,0,12
338,1,5.9864502,1,0,1,0,9,81,49,0,1,1,0,12
338,2,5.9558401,1,0,1,0,10,100,49,0,1,1,0,12
338,3,6.1841502,1,0,1,0,11,121,49,0,1,1,0,12
338,4,6.1923599,1,0,1,0,12,144,48,0,1,1,0,12
338,5,6.6253901,1,0,1,0,13,169,47,0,1,1,0,12
338,6,6.62007,1,0,1,0,14,196,47,0,1,1,0,12
338,7,6.8023901,1,0,1,0,15,225,47,0,1,1,0,12
339,1,5.8833199,0,0,0,0,9,81,51,0,0,1,0,12
339,2,5.8860998,0,0,0,0,10,100,50,0,0,1,0,12
339,3,5.9348898,0,0,0,0,11,121,49,0,0,1,0,12
339,4,6.0799298,0,0,0,0,12,144,48,0,0,1,0,12
339,5,6.0799298,0,0,0,0,13,169,49,0,0,1,0,12
339,6,6.0822201,0,0,0,0,14,196,47,0,0,1,0,12
339,7,6.2634001,0,0,0,0,15,225,48,0,0,1,0,12
340,1,6.5764699,0,0,1,0,28,784,23,1,1,0,0,12
340,2,6.6644101,0,0,1,0,29,841,42,1,1,0,0,12
340,3,6.7369699,0,0,1,0,30,900,47,1,1,0,0,12
340,4,6.80793,0,0,1,0,31,961,47,1,1,0,0,12
340,5,6.80793,0,0,1,0,32,1024,47,1,1,0,0,12
340,6,6.9177098,0,0,1,0,33,1089,47,1,1,0,0,12
340,7,7.04141,0,0,1,0,34,1156,47,1,1,0,0,12
341,1,6.9057498,0,0,1,0,7,49,48,1,0,0,0,17
341,2,6.9057498,0,0,1,0,8,64,48,1,0,0,0,17
341,3,7.2456598,0,0,1,0,9,81,49,1,0,0,0,17
341,4,7.3777599,0,0,1,1,10,100,48,1,0,0,0,17
341,5,7.4730701,0,0,1,1,11,121,49,1,0,0,0,17
341,6,7.5755801,0,0,1,1,12,144,48,1,0,0,0,17
341,7,7.6732202,0,0,1,1,13,169,49,1,0,0,0,17
342,1,6.4552002,0,0,1,1,31,961,48,1,0,0,0,9
342,2,6.5581999,0,0,1,1,32,1024,48,1,0,0,0,9
342,3,6.6631298,0,0,1,1,33,1089,47,1,0,0,0,9
342,4,6.84588,0,0,1,1,34,1156,48,1,1,0,0,9
342,5,6.9256001,0,0,1,1,35,1225,48,1,0,0,0,9
342,6,7.1364799,0,0,1,1,36,1296,48,1,0,0,0,9
342,7,7.2703099,0,0,1,1,37,1369,47,1,0,0,0,9
343,1,6.9057498,0,0,1,1,27,729,45,1,0,0,0,12
343,2,6.9057498,0,0,1,1,28,784,47,1,0,0,0,12
343,3,7.18539,0,0,1,1,29,841,46,1,1,0,0,12
343,4,7.2442298,0,0,1,1,30,900,46,1,0,0,0,12
343,5,7.3112202,0,0,1,1,31,961,46,1,0,0,0,12
343,6,7.3758798,0,0,1,1,32,1024,45,1,0,0,0,12
343,7,7.19519,0,0,1,1,33,1089,43,1,0,0,0,12
344,1,6.9057498,0,0,1,0,19,361,49,1,0,0,0,17
344,2,6.9057498,0,0,1,1,20,400,46,1,0,0,0,17
344,3,7.6009002,0,0,1,0,21,441,50,0,0,0,0,17
344,4,7.7186899,0,0,1,0,22,484,47,0,0,0,0,17
344,5,7.7406602,0,0,1,1,23,529,50,1,0,0,0,17
344,6,7.6009002,0,0,1,1,24,576,49,1,0,0,0,17
344,7,7.6810999,0,0,1,1,25,625,48,1,0,0,0,17
345,1,6.1633101,0,0,1,1,17,289,49,1,1,0,1,11
345,2,6.3099198,0,0,1,1,18,324,50,1,1,0,1,11
345,3,6.30445,0,0,1,1,19,361,50,1,1,0,1,11
345,4,6.62007,0,0,1,1,20,400,50,1,1,0,1,11
345,5,6.4769702,0,0,1,1,21,441,49,1,1,0,1,11
345,6,6.5510802,0,0,1,1,22,484,49,1,1,0,1,11
345,7,6.4769702,0,0,1,1,23,529,49,1,1,0,1,11
346,1,6.9057498,0,0,1,0,22,484,38,1,1,0,0,17
346,2,6.9057498,0,0,1,0,23,529,44,1,1,0,0,17
346,3,6.5792499,0,0,1,0,24,576,42,1,1,0,0,17
346,4,7.0475202,0,0,1,0,25,625,37,1,1,0,0,17
346,5,7.0900798,0,0,1,0,26,676,39,1,1,0,0,17
346,6,7.3225098,0,0,1,0,27,729,36,1,1,0,0,17
346,7,7.31322,0,0,1,0,28,784,40,1,1,0,0,17
347,1,6.77422,0,0,0,0,18,324,38,1,0,0,0,17
347,2,6.8875499,0,0,0,0,19,361,39,1,0,0,0,17
347,3,6.9077601,0,0,0,0,20,400,36,1,0,0,0,17
347,4,6.9650798,0,0,0,0,21,441,37,1,0,0,0,17
347,5,6.9565501,0,0,0,0,22,484,39,1,0,0,0,17
347,6,7.1966901,0,0,0,0,23,529,39,1,0,0,0,17
347,7,7.1308999,0,0,0,0,24,576,36,1,0,0,0,17
348,1,6.9057498,0,1,1,1,27,729,48,1,0,0,0,16
348,2,6.9057498,0,1,1,1,28,784,47,1,0,0,0,16
348,3,7.8438501,0,1,1,1,29,841,49,1,0,0,0,16
348,4,7.9373698,0,1,1,1,30,900,48,1,0,0,0,16
348,5,8.1016798,0,1,1,1,31,961,48,1,0,0,0,16
348,6,7.9193602,0,1,1,1,32,1024,35,1,0,0,0,16
348,7,8.0202703,0,1,1,1,33,1089,25,0,0,0,0,16
349,1,6.1398802,1,1,1,0,3,9,51,1,0,0,0,12
349,2,6.5666699,0,1,1,0,4,16,49,1,0,0,0,12
349,3,6.6515698,0,1,1,0,5,25,50,1,0,0,0,12
349,4,6.8330302,0,1,1,0,6,36,50,1,0,0,0,12
349,5,6.9716702,0,1,1,0,7,49,49,1,0,0,0,12
349,6,7.0783401,0,1,1,0,8,64,48,1,0,0,0,12
349,7,7.1966901,0,1,1,0,9,81,49,1,0,0,0,12
350,1,6.5510802,1,1,1,0,37,1369,40,1,1,0,0,11
350,2,6.6871099,1,1,1,0,38,1444,38,1,1,0,0,11
350,3,6.7522702,1,1,1,0,39,1521,46,1,0,0,0,11
350,4,6.8134398,1,1,1,0,40,1600,46,1,1,0,0,11
350,5,6.96035,1,1,1,0,41,1681,46,1,1,0,0,11
350,6,7.0201898,0,1,1,0,42,1764,44,1,1,0,0,11
350,7,7.0817099,1,1,1,0,43,1849,43,1,1,0,0,11
351,1,5.92693,1,0,0,1,23,529,49,1,0,0,0,8
351,2,5.9914598,1,0,0,1,24,576,49,1,0,0,0,8
351,3,6.5736799,1,0,0,1,25,625,48,1,1,0,0,8
351,4,6.6656799,1,0,0,1,26,676,51,1,1,0,0,8
351,5,6.6970301,1,0,0,1,27,729,47,1,1,0,0,8
351,6,6.8200202,1,0,0,1,28,784,44,1,1,0,0,8
351,7,6.9450498,1,0,0,1,29,841,50,1,1,0,0,8
352,1,6.4377499,0,1,1,0,5,25,50,1,0,0,0,14
352,2,6.5736799,0,1,1,0,6,36,49,1,0,0,0,14
352,3,6.6528602,0,1,1,0,7,49,49,1,0,0,0,14
352,4,6.82655,0,1,1,0,8,64,48,1,0,0,0,14
352,5,6.9077601,0,1,1,0,9,81,49,1,0,0,0,14
352,6,7.03615,0,1,1,0,10,100,48,1,0,0,0,14
352,7,7.0422902,0,1,1,0,11,121,48,1,0,0,0,14
353,1,6.9057498,0,0,1,1,30,900,47,1,0,0,0,17
353,2,6.9057498,0,0,1,1,31,961,48,1,0,0,0,17
353,3,8.1605196,0,0,1,1,32,1024,45,1,0,0,0,17
353,4,8.0063696,0,0,1,1,33,1089,47,1,0,0,0,17
353,5,8.0551596,0,0,1,1,34,1156,47,1,0,0,0,17
353,6,7.94591,0,0,1,1,35,1225,47,1,0,0,0,17
353,7,7.9830999,0,0,1,1,36,1296,47,1,0,0,0,17
354,1,6.5042901,1,0,1,1,21,441,49,1,1,0,1,12
354,2,6.5510802,1,0,1,1,22,484,47,1,1,0,1,12
354,3,6.6450901,1,0,1,1,23,529,48,1,1,0,1,12
354,4,6.64639,1,0,1,1,24,576,49,1,1,0,1,12
354,5,6.9077601,1,0,1,1,25,625,49,1,1,0,1,12
354,6,7.0139198,1,0,1,1,26,676,46,1,1,0,1,12
354,7,7.0900798,1,0,1,1,27,729,49,1,1,0,1,12
355,1,5.7683201,0,1,1,0,7,49,47,1,0,0,0,12
355,2,5.8999,0,1,1,0,8,64,50,1,0,0,0,12
355,3,6.6079998,1,1,1,0,9,81,50,1,1,0,0,12
355,4,6.84588,1,1,1,0,10,100,51,1,1,0,0,12
355,5,6.0867701,1,1,1,0,11,121,49,1,0,0,0,12
355,6,6.3099198,1,0,0,0,12,144,51,1,0,0,0,12
355,7,6.3099198,1,0,0,0,13,169,51,1,0,0,0,12
356,1,6.3902402,1,0,1,1,4,16,50,1,0,0,0,12
356,2,6.4907198,1,0,1,1,5,25,50,1,0,0,0,12
356,3,6.6187401,1,0,1,1,6,36,50,1,0,0,0,12
356,4,6.8057199,1,0,1,1,7,49,50,1,0,0,0,12
356,5,6.9037499,1,0,1,1,8,64,50,1,0,0,0,12
356,6,6.98101,1,0,1,1,9,81,51,1,0,0,0,12
356,7,7.0621901,1,0,1,1,10,100,50,1,0,0,0,12
357,1,6.3456402,1,0,1,1,16,256,44,1,1,0,0,12
357,2,6.5147099,1,0,1,1,17,289,49,1,1,0,0,12
